"Company","Product","TypeName","Inches","Cpu","Ram","PrimaryMemSize","PrimaryMemType","SecondaryMemory","OpSys","Weight","Price_euros","Model","Inches_Binned","ResolutionWidth","ResolutionHeight","DisplayType","Touchscreen","IPS_Panel","RetinaDisplay","CpuBrand","CpuProduct","CpuClockSpeed_GHz","Ram_GB","Gpu_Brand","Gpu_Product","Weight_kg"
"HP","ZBook 17","Workstation",17.3,"Intel Core i7 7700HQ 2.8GHz","8GB","500GB","HDD","0","Windows 10","3.14kg",1907.99,"ZBook","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","Quadro",3.14
"Lenovo","ThinkPad X1","2 in 1 Convertible",14,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.42kg",2590,"ThinkPad","3",2560,1440,NA,"1","0","0","Intel","i7",7,8,"Intel","HD",1.42
"Toshiba","Satellite Pro","Notebook",13.3,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.5kg",973,"Satellite","2",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Intel","HD",1.5
"Acer","TravelMate B117-M","Netbook",11.6,"Intel Celeron Dual Core N3050 1.6GHz","4GB","32GB","Flash Storage","0","Windows 10","1.4kg",269,"TravelMate","0",1366,768,NA,"0","0","0","Intel","N3050",3050,4,"Intel","HD",1.4
"Lenovo","Yoga 910-13IKB","2 in 1 Convertible",14,"Intel Core i7 7500U 2.7GHz","16GB","512GB","SSD","0","Windows 10","1.38kg",1749,"Yoga","3",1920,1080,"Full HD","1","0","0","Intel","i7",7,16,"Intel","HD",1.38
"Asus","Chromebook Flip","2 in 1 Convertible",12.5,"Intel Core M M3-6Y30 0.9GHz","4GB","64GB","Flash Storage","0","Chrome/Android","1.2kg",669,"Chromebook","1",1920,1080,"Full HD","1","0","0","Intel",NA,3,4,"Intel","HD",1.2
"Toshiba","Portege Z30T-C-133","Ultrabook",13.3,"Intel Core i7 6500U 2.5GHz","16GB","512GB","SSD","0","Windows 10","1.36kg",1877,"Portege","2",1920,1080,"Full HD","1","0","0","Intel","i7",7,16,"Intel","HD",1.36
"HP","15-bs011nv (i7-7500U/4GB/500GB/Radeon","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","4GB","500GB","HDD","0","Windows 10","2.1kg",689,"15-bs011nv","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,4,"AMD","Radeon",2.1
"Dell","Inspiron 5577","Gaming",15.6,"Intel Core i5 7300HQ 2.5GHz","8GB","1TB","HDD","0","Windows 10","2.56kg",819,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Nvidia","GeForce",2.56
"Lenovo","IdeaPad 320-15AST","Notebook",15.6,"AMD A9-Series 9420 2.9GHz","4GB","256GB","SSD","0","Windows 10","2.2kg",399,"IdeaPad","4",1920,1080,"Full HD","0","0","0","AMD",NA,9,4,"AMD","Radeon",2.2
"Lenovo","IdeaPad 320-15ABR","Notebook",15.6,"AMD A12-Series 9720P 3.6GHz","8GB","1TB","HDD","0","Windows 10","2.2kg",429,"IdeaPad","4",1366,768,NA,"0","0","0","AMD",NA,12,8,"AMD","Radeon",2.2
"Lenovo","V310-15IKB (i5-7200U/4GB/1TB/FHD/W10)","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","1TB","HDD","1","Windows 10","2.1kg",621.45,"V310-15IKB","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Intel","HD",2.1
"Lenovo","V310-15ISK (i3-6006U/4GB/500GB/No","Notebook",15.6,"Intel Core i3 6006U 2GHz","4GB","500GB","HDD","0","No OS","1.90kg",450,"V310-15ISK","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.9
"Dell","Vostro 5568","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","2.18kg",795,"Vostro","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",2.18
"Acer","Spin 5","2 in 1 Convertible",13.3,"Intel Core i5 8250U 1.6GHz","8GB","256GB","SSD","0","Windows 10","1.6kg",999,"Spin","2",1920,1080,"Full HD","1","1","0","Intel","i5",5,8,"Intel","UHD",1.6
"Lenovo","ThinkPad P51s","Workstation",15.6,"Intel Core i7 6500U 2.5GHz","16GB","512GB","SSD","0","Windows 7","2.18kg",1855,"ThinkPad","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","Quadro",2.18
"Lenovo","Thinkpad T460p","Notebook",14,"Intel Core i5 6300HQ 2.3GHz","8GB","256GB","SSD","0","Windows 10","1.8kg",1191,"Thinkpad","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.8
"HP","17-ak002nv (A10-9620P/6GB/2TB/Radeon","Notebook",17.3,"AMD A10-Series 9620P 2.5GHz","6GB","2TB","HDD","0","Windows 10","2.71kg",655.01,"17-ak002nv","5",1920,1080,"Full HD","0","1","0","AMD",NA,10,6,"AMD","Radeon",2.71
"Lenovo","Legion Y520-15IKBN","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.5kg",1249,"Legion","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","GeForce",2.5
"Dell","Latitude 5480","Notebook",14,"Intel Core i5 7440HQ 2.8GHz","8GB","256GB","SSD","0","Linux","1.64kg",1089,"Latitude","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Nvidia","GeForce",1.64
"Dell","Vostro 5568","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","1TB","HDD","0","Linux","1.98kg",726,"Vostro","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.98
"Asus","VivoBook E403NA","Notebook",14,"Intel Celeron Dual Core N3350 1.1GHz","4GB","32GB","Flash Storage","0","Windows 10","1.5kg",298,"VivoBook","3",1920,1080,"Full HD","0","0","0","Intel","N3350",3350,4,"Intel","HD",1.5
"Dell","Latitude 5580","Notebook",15.6,"Intel Core i5 7300U 2.6GHz","16GB","512GB","SSD","0","Windows 10","1.93kg",1426.66,"Latitude","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,16,"Intel","HD",1.93
"Lenovo","Thinkpad E470","Notebook",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.87kg",857.07,"Thinkpad","3",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Nvidia","GeForce",1.87
"Dell","Latitude 5580","Notebook",15.6,"Intel Core i5 7300U 2.6GHz","8GB","256GB","SSD","0","Windows 10","1.9kg",1179,"Latitude","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.9
"Lenovo","110-15ACL (A6-7310/4GB/500GB/W10)","Notebook",15.6,"AMD A6-Series 7310 2GHz","4GB","500GB","HDD","0","Windows 10","2.19kg",298,"110-15ACL","4",1366,768,NA,"0","0","0","AMD",NA,6,4,"AMD","Radeon",2.19
"Other","Smartbook 142","Notebook",14,"Intel Atom Z8350 1.92GHz","4GB","32GB","HDD","0","Windows 10","1.4kg",265,"Smartbook","3",1920,1200,"Full HD","0","1","0","Intel",NA,8350,4,"Intel","HD",1.4
"HP","ProBook 470","Notebook",17.3,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","2.63kg",1200,"ProBook","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.63
"Lenovo","ThinkPad X1","Ultrabook",14,"Intel Core i7 6500U 2.5GHz","8GB","512GB","SSD","0","Windows 10","1.17kg",1686.64,"ThinkPad","3",2560,1440,"Quad HD+","0","1","0","Intel","i7",7,8,"Intel","HD",1.17
"HP","Pavilion X360","2 in 1 Convertible",13.3,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.58kg",836.6,"Pavilion","2",1366,768,NA,"1","1","0","Intel","i5",5,8,"Intel","HD",1.58
"Lenovo","ThinkPad T470s","Ultrabook",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.32kg",1499,"ThinkPad","3",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Intel","HD",1.32
"Dell","Alienware 17","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","32GB","1TB","SSD","1","Windows 10","4.36kg",3659.4,"Alienware","5",3840,2160,"4K Ultra HD","0","0","0","Intel","i7",7,32,"Nvidia","GeForce",4.36
"MSI","GL72M 7REX","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.7kg",1348.48,"GL72M","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.7
"Lenovo","V310-15IKB (i5-7200U/4GB/1TB/No","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","1TB","HDD","0","No OS","1.9kg",489.9,"V310-15IKB","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",1.9
"Dell","Inspiron 5570","Notebook",15.6,"Intel Core i5 8250U 1.6GHz","8GB","128GB","SSD","1","Windows 10","2.2kg",719,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"AMD","Radeon",2.2
"Dell","Inspiron 5378","2 in 1 Convertible",13.3,"Intel Core i3 7100U 2.4GHz","4GB","1TB","HDD","0","Windows 10","1.71kg",649,"Inspiron","2",1920,1080,"Full HD","1","0","0","Intel","i3",3,4,"Intel","HD",1.71
"Dell","Inspiron 5567","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","1TB","HDD","0","Linux","2.32kg",589.52,"Inspiron","4",1366,768,NA,"0","0","0","Intel","i5",5,8,"AMD","Radeon",2.32
"HP","15-BW037na (A9-9420/4GB/1TB/Radeon","Notebook",15.6,"AMD A9-Series 9420 3GHz","4GB","1TB","HDD","0","Windows 10","2.1kg",489,"15-BW037na","4",1920,1080,"Full HD","0","0","0","AMD",NA,9,4,"AMD","Radeon",2.1
"Acer","Predator 17","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","16GB","128GB","SSD","1","Windows 10","4.2kg",1935,"Predator","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.2
"Dell","Inspiron 3567","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","12GB","1TB","HDD","0","Windows 10","2.25kg",649,"Inspiron","4",1366,768,NA,"0","0","0","Intel","i5",5,12,"Intel","HD",2.25
"HP","15-BW091ND (A9-9420/6GB/1TB","Notebook",15.6,"AMD A9-Series A9-9420 3GHz","6GB","128GB","SSD","1","Windows 10","2.1kg",650,"15-BW091ND","4",1920,1080,"Full HD","0","0","0","AMD",NA,9,6,"AMD","Radeon",2.1
"Acer","Extensa EX2540-58KR","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","500GB","HDD","0","Windows 10","2.4kg",559,"Extensa","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.4
"Lenovo","ThinkPad 13","Notebook",13.3,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.44kg",960,"ThinkPad","2",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Intel","HD",1.44
"Lenovo","V310-15IKB (i7-7500U/4GB/1TB/FHD/W10)","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","4GB","1TB","HDD","0","Windows 10","1.85kg",779,"V310-15IKB","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,4,"Intel","HD",1.85
"HP","ZBook 15","Workstation",15.6,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","0","Windows 10","2.6kg",2419,"ZBook","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","Quadro",2.6
"Dell","Inspiron 5379","2 in 1 Convertible",13.3,"Intel Core i5 8250U 1.6GHz","8GB","1TB","HDD","0","Windows 10","1.55kg",659,"Inspiron","2",1920,1080,"Full HD","1","0","0","Intel","i5",5,8,"Intel","UHD",1.55
"MSI","GS63VR 7RF","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","1.8kg",2094.48,"GS63VR","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",1.8
"Acer","Aspire ES1-572","Notebook",15.6,"Intel Core i3 6006U 2GHz","4GB","500GB","HDD","0","Windows 10","2.4kg",410.8,"Aspire","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",2.4
"Dell","Inspiron 7560","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","8GB","128GB","SSD","1","Windows 10","2.0kg",1207,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2
"Dell","Vostro 3568","Notebook",15.6,"Intel Core i3 6006U 2GHz","8GB","256GB","SSD","0","Windows 10","2kg",665,"Vostro","4",1366,768,NA,"0","0","0","Intel","i3",3,8,"Intel","HD",2
"Toshiba","Tecra X40-D-10G","Notebook",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.25kg",1535,"Tecra","3",1920,1080,"Full HD","1","1","0","Intel","i5",5,8,"Intel","HD",1.25
"Lenovo","Flex 5","2 in 1 Convertible",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.7kg",999,"Flex","3",1920,1080,"Full HD","1","0","0","Intel","i5",5,8,"Intel","HD",1.7
"Lenovo","Thinkpad P51s","Workstation",15.6,"Intel Core i7 7600U 2.8GHz","16GB","1TB","SSD","0","Windows 10","2.5kg",3299,"Thinkpad","4",3840,2160,"4K Ultra HD","0","1","0","Intel","i7",7,16,"Nvidia","Quadro",2.5
"Acer","Chromebook 14","Notebook",14,"Intel Celeron Dual Core N3060 1.6GHz","2GB","32GB","Flash Storage","0","Chrome/Android","1.68kg",330,"Chromebook","3",1366,768,NA,"0","0","0","Intel","N3060",3060,2,"Intel","HD",1.68
"Other","Notebook 9","Ultrabook",13.3,"Intel Core i7 7500U 2.7GHz","16GB","256GB","SSD","0","Windows 10","0.81kg",1649,"Notebook","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Intel","HD",0.81
"HP","250 G6","Notebook",15.6,"Intel Core i3 6006U 2GHz","8GB","256GB","SSD","0","Windows 10","1.86kg",539,"250","4",1920,1080,"Full HD","0","0","0","Intel","i3",3,8,"Intel","HD",1.86
"Dell","Latitude 5480","Notebook",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.6kg",1126.71,"Latitude","3",1366,768,NA,"0","0","0","Intel","i5",5,8,"Intel","HD",1.6
"HP","Zbook 17","Workstation",17.3,"Intel Xeon E3-1535M v5 2.9GHz","16GB","256GB","SSD","0","Windows 7","3kg",4389,"Zbook","5",1920,1080,"Full HD","0","1","0","Intel",NA,3,16,"Nvidia","Quadro",3
"Lenovo","N23 (N3060/4GB/128GB/W10)","Netbook",11.6,"Intel Celeron Dual Core N3060 1.6GHz","4GB","128GB","SSD","0","Windows 10","1.4kg",475,"N23","0",1366,768,NA,"1","0","0","Intel","N3060",3060,4,"Intel","HD",1.4
"HP","EliteBook 850","Notebook",15.6,"Intel Core i5 6300U 2.4GHz","8GB","256GB","SSD","0","Windows 10","1.84kg",1900,"EliteBook","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.84
"Asus","X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce","Notebook",15.6,"Intel Core i5 6300HQ 2.3GHz","4GB","1TB","HDD","0","No OS","2.45kg",579,"X550VX-XX015D","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Nvidia","GeForce",2.45
"Lenovo","Thinkpad T460","Ultrabook",14,"Intel Core i5 6200U 2.3GHz","4GB","180GB","SSD","0","Windows 10","1.7kg",1096,"Thinkpad","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Intel","HD",1.7
"Asus","Pro P2540UA-XO0192R","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","4GB","256GB","SSD","0","Windows 10","2.37kg",849.9,"Pro","4",1366,768,NA,"0","0","0","Intel","i7",7,4,"Intel","HD",2.37
"Lenovo","Yoga 900-13ISK","2 in 1 Convertible",13.3,"Intel Core i5 6260U 1.8GHz","8GB","256GB","SSD","0","Windows 10","1.3kg",1199,"Yoga","2",3200,1800,"Quad HD+","1","1","0","Intel","i5",5,8,"Intel","HD",1.3
"HP","15-cb003na (i5-7300HQ/8GB/1TB","Notebook",15.6,"Intel Core i5 7300HQ 2.5GHz","8GB","128GB","SSD","1","Windows 10","2.2kg",1099,"15-cb003na","4",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Nvidia","GeForce",2.2
"HP","ZBook 15","Workstation",15.6,"Intel Core i7 6700HQ 2.6GHz","8GB","256GB","SSD","0","Windows 7","2.59kg",1561,"ZBook","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","Quadro",2.59
"Dell","Alienware 17","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","4.42kg",2868.99,"Alienware","4",3840,2160,"4K Ultra HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.42
"Acer","Aspire 3","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","256GB","SSD","0","Windows 10","2.1kg",599,"Aspire","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.1
"Lenovo","Legion Y520-15IKBN","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.5kg",1048,"Legion","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","GeForce",2.5
"Dell","Latitude 7280","Ultrabook",12.5,"Intel Core i7 7600U 2.8GHz","16GB","256GB","SSD","0","Windows 10","1.18kg",1859,"Latitude","1",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Intel","HD",1.18
"Other","Pixelbook (Core","Ultrabook",12.3,"Intel Core i5 7Y57 1.2GHz","8GB","256GB","SSD","0","Chrome/Android","1.1kg",1559,"Pixelbook","1",2400,1600,NA,"1","0","0","Intel","i5",5,8,"Intel","HD",1.1
"Asus","Zenbook UX330UA-AH5Q","Ultrabook",13.3,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.2kg",1129,"Zenbook","2",3200,1800,"Quad HD+","0","1","0","Intel","i5",5,8,"Intel","HD",1.2
"Dell","Latitude 3380","Notebook",13.3,"Intel Core i3 6006U 2GHz","4GB","500GB","HDD","0","Windows 10","1.65kg",849,"Latitude","2",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.65
"Acer","TravelMate P238-M","Notebook",13.3,"Intel Core i5 6200U 2.3GHz","4GB","128GB","SSD","0","Windows 10","1.6kg",655,"TravelMate","2",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",1.6
"Asus","X751NV-TY001 (N4200/4GB/1TB/GeForce","Notebook",17.3,"Intel Pentium Quad Core N4200 1.1GHz","4GB","1TB","HDD","0","Windows 10","2.8kg",470.34,"X751NV-TY001","5",1366,768,NA,"0","0","0","Intel","N4200",4200,4,"Nvidia","GeForce",2.8
"Dell","Inspiron 7559","Gaming",15.6,"Intel Core i7 6700HQ 2.6GHz","16GB","128GB","SSD","1","Windows 10","2.72kg",1099,"Inspiron","4",3840,2160,"4K Ultra HD","1","1","0","Intel","i7",7,16,"Nvidia","GeForce",2.72
"Other","Notebook 9","Ultrabook",13.3,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.31kg",1599,"Notebook","2",1920,1080,"Full HD","1","0","0","Intel","i7",7,8,"Intel","HD",1.31
"Acer","Aspire A315-31","Notebook",15.6,"Intel Pentium Quad Core N4200 1.1GHz","4GB","1TB","HDD","0","Linux","2.1kg",298,"Aspire","4",1366,768,NA,"0","0","0","Intel","N4200",4200,4,"Intel","HD",2.1
"Dell","Inspiron 5567","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","16GB","256GB","SSD","0","Windows 10","2.3kg",1181.27,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"AMD","Radeon",2.3
"Other","Notebook 9","2 in 1 Convertible",15,"Intel Core i7 7500U 2.7GHz","16GB","256GB","SSD","0","Windows 10","1.71kg",1799,"Notebook","4",1920,1080,"Full HD","1","0","0","Intel","i7",7,16,"AMD","Radeon",1.71
"Toshiba","Tecra A40-C-1E5","Notebook",14,"Intel Core i5 6200U 2.3GHz","4GB","128GB","SSD","0","Windows 10","1.75kg",1020,"Tecra","3",1366,768,NA,"0","1","0","Intel","i5",5,4,"Intel","HD",1.75
"Dell","Inspiron 7567","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","1TB","HDD","0","Windows 10","2.62kg",1099,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.62
"HP","EliteBook 820","Ultrabook",12.5,"Intel Core i5 6200U 2.3GHz","4GB","256GB","SSD","0","Windows 10","1.26kg",1244,"EliteBook","1",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",1.26
"Asus","Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce","2 in 1 Convertible",15.6,"Intel Core i7 7500U 2.7GHz","12GB","2TB","HDD","0","Windows 10","2.3kg",839,"Q524UQ-BHI7T15","4",1920,1080,"Full HD","1","0","0","Intel","i7",7,12,"Nvidia","GeForce",2.3
"Lenovo","Thinkpad P50","Notebook",15.6,"Intel Core i7 6820HQ 2.7GHz","16GB","512GB","SSD","0","Windows 7","2.5kg",2370,"Thinkpad","4",3840,2160,"4K Ultra HD","0","0","0","Intel","i7",7,16,"Nvidia","Quadro",2.5
"Acer","Swift 3","Notebook",14,"Intel Core i3 7100U 2.4GHz","4GB","128GB","SSD","0","Windows 10","1.8kg",636,"Swift","3",1920,1080,"Full HD","0","1","0","Intel","i3",3,4,"Intel","HD",1.8
"Other","Blade Pro","Gaming",14,"Intel Core i7 7700HQ 2.8GHz","16GB","512GB","SSD","0","Windows 10","1.95kg",2899,"Blade","3",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",1.95
"Asus","Vivobook Max","Notebook",15.6,"Intel Pentium Dual Core N4200 1.1GHz","8GB","128GB","SSD","0","Windows 10","2kg",581.9,"Vivobook","4",1920,1080,NA,"0","0","0","Intel","N4200",4200,8,"Intel","HD",2
"Dell","Alienware 17","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","32GB","1TB","SSD","1","Windows 10","4.42kg",3588.8,"Alienware","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,32,"Nvidia","GeForce",4.42
"Asus","Rog G752VS-BA171T","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","16GB","256GB","SSD","1","Windows 10","4.3kg",2350,"Rog","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.3
"Toshiba","Tecra Z40-C-161","Ultrabook",14,"Intel Core i7 6600U 2.6GHz","16GB","512GB","SSD","0","Windows 10","1.47kg",1764,"Tecra","3",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",1.47
"Lenovo","IdeaPad 110-15IBR","Notebook",15.6,"Intel Celeron Quad Core N3710 1.6GHz","8GB","1TB","HDD","0","No OS","2.2kg",329,"IdeaPad","4",1366,768,NA,"0","0","0","Intel","N3710",3710,8,"Intel","HD",2.2
"Lenovo","ThinkPad T470s","Ultrabook",14,"Intel Core i7 7500U 2.7GHz","16GB","512GB","SSD","0","Windows 10","1.7kg",2299,"ThinkPad","3",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Intel","HD",1.7
"MSI","GS43VR 7RE","Gaming",14,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","1.6kg",1891,"GS43VR","3",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",1.6
"MSI","GL62M (i5-7300HQ/8GB/1TB","Gaming",15.6,"Intel Core i5 7300HQ 2.5GHz","8GB","128GB","SSD","1","Windows 10","2.2kg",1089,"GL62M","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Nvidia","GeForce",2.2
"Lenovo","Legion Y520-15IKBN","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","4GB","1TB","HDD","0","Windows 10","2.4kg",999,"Legion","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,4,"Nvidia","GeForce",2.4
"Acer","Predator G9-793","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","4.2kg",2299,"Predator","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.2
"Dell","Inspiron 7567","Gaming",15.6,"Intel Core i5 7300HQ 2.5GHz","8GB","256GB","SSD","0","Windows 10","2.62kg",985,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Nvidia","GeForce",2.62
"Asus","FX502VM-DM560T (i7-7700HQ/8GB/1TB","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.24kg",1339,"FX502VM-DM560T","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.24
"Other","K146 (N3350/4GB/32GB/W10)","Notebook",14,"Intel Celeron Dual Core N3350 1.1GHz","4GB","32GB","Flash Storage","0","Windows 10","1.22kg",202.9,"K146","3",1920,1080,NA,"0","0","0","Intel","N3350",3350,4,"Intel","HD",1.22
"Lenovo","ThinkPad Yoga","2 in 1 Convertible",13.3,"Intel Core i7 7500U 2.7GHz","8GB","512GB","SSD","0","Windows 10","1.37kg",1970,"ThinkPad","2",1920,1080,"Full HD","1","1","0","Intel","i7",7,8,"Intel","HD",1.37
"Lenovo","Yoga 510-15IKB","2 in 1 Convertible",15.6,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","2.08kg",959,"Yoga","4",1920,1080,"Full HD","1","0","0","Intel","i5",5,8,"AMD","Radeon",2.08
"Apple","MacBook 12""","Ultrabook",12,"Intel Core M 1.2GHz","8GB","512GB","Flash Storage","0","macOS","0.920kg",1165,"MacBook","1",2304,1440,"Retina Display","0","1","1","Intel","M",1.2,8,"Intel","HD",0.92
"Lenovo","ThinkPad X1","2 in 1 Convertible",14,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.42kg",2330,"ThinkPad","3",2560,1440,NA,"1","1","0","Intel","i5",5,8,"Intel","HD",1.42
"Asus","R417NA-RS01 (N3350/4GB/32GB/W10)","Notebook",14,"Intel Celeron Dual Core N3350 1.1GHz","4GB","32GB","Flash Storage","0","Windows 10","1.63kg",299,"R417NA-RS01","3",1366,768,NA,"0","0","0","Intel","N3350",3350,4,"Intel","HD",1.63
"Dell","Latitude 3580","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","128GB","SSD","0","Windows 10","1.95kg",810,"Latitude","4",1366,768,NA,"0","0","0","Intel","i5",5,8,"Intel","HD",1.95
"Lenovo","Yoga 910-13IKB","2 in 1 Convertible",13.9,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.38kg",1349,"Yoga","3",1920,1080,"Full HD","1","1","0","Intel","i7",7,8,"Intel","HD",1.38
"Dell","Vostro 5568","Notebook",15.6,"Intel Core i3 6006U 2GHz","8GB","256GB","SSD","0","Windows 10","2kg",739,"Vostro","4",1920,1080,"Full HD","0","0","0","Intel","i3",3,8,"AMD","Radeon",2
